context1	context2	label
Kuang Sin putoukset on  <word>Laos</word> issa lähellä Luang Prabang ia sijaitseva vesiputousryhmä . Lähellä sijaitsee Ban Ta Baenin kylä . Putoukset ovat 60 metriä korkeita . Vesiputoukset saavat alkunsa niiden yllä virtaavasta purosta ja ne laskevat alapuolella oleviin lampiin .	France attempted to invade and reoccupy Vietnam , but after nine years of war and the subsequent military defeat in The Battle of Dien Bien Phu , the French gave up and retreated from Indochina . This resulted in Indochina being divided into four  <word>countries</word> under the terms of the 1954 Geneva Accords : North Vietnam , South Vietnam , Laos and Kampuchea .	F
Hän osallistui keväällä 1942 Chūichi Nagumo n komentamaan hyökkäykseen Intian valtamerelle . Kondō osallistui kesäkuun 1942 alussa tappiolliseen Midwayn taistelu un , jossa hänen oli tarkoitus suojata maihinnousua  <word>Midwaylle</word> . Hän piti itse operaatiota varomattomasti suunniteltuna .	The game simulates World War II naval battles near the Solomon Islands and is primarily designed for two players . It uses the same game design as the Smithsonian edition of ``  <word>Midway</word> `` .	F
Kuvaputken pyyhkäisytaajuutta ohjataan näytönohjaimen signaalilla , joka suuntaa kuvaputken elektronisuihkun rasterin vasempaan yläkulmaan , jolloin näyttö on valmis seuraavan kuvan piirtämiseen . Virkistystaajuutta rajoittaa näytön suurin mahdollinen vaakapyyhkäisytaajuus ja myös kuvatarkkuus , koska mitä suurempi  <word>kuvatarkkuus</word> on , sitä enemmän pyyhkäisyviivoja kuvaputkella on .	Male black sicklebills  <word>display</word> anywhere from September to October and February to April . Like nearly all members in Paradisaeidae , they are polygnous , mating with several females in a single season .	F
Remember That I Love You on Kimya Dawson in viides sooloalbumi , joka julkaistiin 9 . toukokuuta 2006 . Levyn kappaleet ” Tire Swing ”, ” Loose Lips ”, ” I Like Giants ” ja ” My Rollercoaster ” ovat vuonna 2007 julkaistun "  <word>Juno</word> " - elokuvan soundtrackilla .	Among the laboratory 's major active projects are the Mars Science Laboratory mission ( which includes the `` Curiosity `` rover ) , the Mars Reconnaissance Orbiter , the ``  <word>Juno</word> `` spacecraft orbiting Jupiter , the NuSTAR X-ray telescope , the SMAP satellite for earth surface soil moisture monitoring , and the Spitzer Space Telescope .	F
Tieteellisen nimen lisäksi monet erikieliset nimet kuvaavat kanervamittarin väriä tai sen ravintokasvia ja elinympäristöä . Esimerkiksi hollanniksi laji on " Smaragdgroene zomervlinder ", " smaragdinvihreä kesäperhonen ",  <word>englanniksi</word> " Small Grass Emerald ", " pieni ruohosmaragdi " ja ranskaksi " la Phalène verte des callunes ", " vihreä kanervan yöperhonen ".	A Sumerian ruler was considered to have a dual role as a `` lugal `` ( literally `` big man '' or war leader ) and an ``  <word>en</word> `` or civic/religious leader , responsible for mediating with the gods and maintaining the fecundity of the land .	F
Eläintarhoissa tavattava niin kutsuttu valkoinen tiikeri eli rewantiikeri ei ole oma alalajinsa vaan eräs  <word>intiantiikeri</word> n värimuoto . Valkoisen värimuodon lisäksi on tavattu kermanvärisiä tiikereitä , joilla on kellanruskeat juovat , sekä siniharmaita tiikereitä , joilla on pikimustat raidat .	He has sung the Anthem at additional sporting events , including at the Reality All-Star Soccer Festival ( organized by `` Survivor : Africa '' winner , Ethan Zohn ) in April 2007 , as well as before the start of a 49ers /  <word>Bengals</word> football game at Monster Stadium , San Francisco in December 2007 .	F
Teos muodostuu viidestä lapsiparista , jotka esittävät vertauskuvallisesti kulttuuri - ja elinkeinoelämän eri osa - alueita . Oikealta vasemmalle lähtien ensimmäisessä osassa toisella lapsista on kädessään  <word>vaaka</word> ja lasten takana on rukki . Kolmannessa osassa ensimmäinen lapsista pitää kädessään laiva a ja toinen kala a . Viides osa edustaa metsästys tä ja maanviljely stä ja kuvan lapset pitävät käsissään jousipyssyä ja kuokka a . Välissä olevat toinen ja neljäs osa ovat identtisiä ja ne sisältävät kumpikin kaksi lasta .	Uphinel is often referred to as a balance and Helkanes as the  <word>mass</word> . But although they are named , Uphinel and Helkanes are more of universal principles than deities . All religions acknowledge the two but worship their lower deities instead .	F
Salmissa oli jo pitempään ollut yhteenottoja lahjoitusmaa talonpoikien ja virkamiesten välillä . Maaliskuussa 1831 pitäjässä mellakoitiin verorästien keruun yhteydessä . Vuonna 1831 puhjennut kolera epidemia ja siihen liittyneet viranomaisten  <word>karanteeni</word> määräykset kärjistivät sitten tilanteen avoimeksi kapinaksi .	The episode had proved popular enough for the BBC to ignore the original running order and use the popular episodes from Series V to maximise sales of the video releases . The episode that featured on the other Series V video release being ``  <word>Quarantine</word> `` .	F
He painottivat taiteilijan ainutlaatuisuutta ja vapautta yksilönä , ja vaikka osa runoilijoista mukaili klassisen runon muotoja , heidän työnsä avasi tien ennen tuntemattomille runomuodoille . Runot käsittelivät usein myös yliluonnollisia ja korkeampaa olemassaoloa kuvailevia asioita . Ne toivat liikkeeseen okkultistisia piirteitä ja selkeän yhteyden Platon in  <word>ideaoppi</word> in .	That Plato accepted ( or at least did not reject ) Empedocles ' claim can be seen in the `` Timaeus `` . However , Plato also applied it to cover the presence of form in  <word>matter</word> . The form is an active principle .	F
Vanadiinioksidien ( esim . VO ) ja natriummetavanadaatin ( NaVO ) kaltaisia yhdisteitä käytetään lasi - ja keramiikkateollisuudessa erilaisina  <word>väri</word> - ja pinnoiteaineina 7 Vanadiiniyhdisteitä käytetään myös virtausakuissa , joissa niitä käytetään erilaisissa elektrolyyteissä ja elektrodimateriaaleissa .	The gasworks produced tar as a byproduct , and Engelhorn used this for the production of dye s. BASF was set up in 1865 to produce other  <word>chemicals</word> necessary for dye production , notably soda and acids .	F
Platon käsittelee poliittisia teemoja , kuten ihannevaltiota ja ihanteellista hallintoa , useissa dialogeissaan . Laajimmin aihetta käsittelevät " Valtio ", " Lait " ja " Valtiomies ". Näiden lisäksi poliittisia ovat erityisesti dialogit " Minos ", "  <word>Epinomis</word> " ja " Kritias ".	Rawls tries in vain to impress Fairness by criticising the ``  <word>Republic</word> `` ( `` What Plato Is Ignoring '' / `` What I Love About His Theory '' ) , and she leaves . Fairness sings about her frustrations being unable to find a man who loves her for her ideas ( `` My Philosopher-King `` ) .	F
Eidsberg on Norja n kunta Østfoldin lääni ssä . Sen rajanaapureita ovat Østfoldissa Askim , Trøgstad ,  <word>Marker</word> , Rakkestad ja Skiptvet sekä Aurskog - Høland Akershusin lääni ssä . Kunnan läpi vie valtatie E - 18 ja kunnan hallintokeskus Mysen on Østfoldbanen in itäisen linjan rautatieasema .	<word>Østfold</word> Police District ( Norwegian : Østfold politidistrikt ) is headquartered in Sarpsborg , Norway , serving the municipalities of Aremark , Fredrikstad , Halden , Hvaler , Marker , Moss , Rakkestad , Rygge , Rømskog , Råde , Sarpsborg and Våler .	F
Sokeritehdas on  <word>tehdas</word> , jossa valmistetaan sokeria . Sokeritehtaissa valmistettava sokeri valmistetaan erikseen pelloilla kasvatettavista sokerijuurikkaista tai lämpimissä maissa kohdattavasta sokeriruosta . Tehtaat joissa valmistetaan sokeria juurikkaista , ovat käytössä vain syksyisin , jolloin juurikkaat ovat kypsyneet valmiiksi .	The company was founded in 2003 and its main offices are located in Hanoi . Vinavico 's main work is in  <word>construction</word> , viz building s , industrial , transport infrastructure , irrigation and hydropower projects , specializing in underground construction work . Company stock is listed at the Hanoi Securities Trading Center , the symbol is CTN .	F
Siemenkasvit ( Spermatophyta ) ovat putkilokasveja ( Tracheobionta ), jotka nimensä mukaisesti lisääntyvät  <word>siemen</word> istä . Siemenkasvi koostuu tyypillisesti varresta , lehdistä sekä yhdestä tai usemmasta kukasta . Siemen kehittyy kukan emiössä olevasta siemenaihe esta . Siemen sisältää alkion ja yleensä varastoravintoa , ja sitä ympäröi siemenkuori .	Adam Bly ( born 1981 in Montreal , Quebec ) is a Canadian scientist and entrepreneur . He is the creator of  <word>Seed</word> and used to lead data at Spotify until he left in 2017 . Bly joined Spotify in 2015 when Spotify acquired his company , Seed Scientific .	F
Luovutuksen uudelle omistajalle ilmoitettiin tapahtuvan vuonna 1991 . 20 . toukokuuta 1991 alus rekisteröitiin Stena Ab : n omistukseen . Lippuvaltioksi tuli Bermuda ja kotisatamaksi  <word>Hamilton</word> . Alus myös nimettiin " Stena Nauticaksi ". Maaliskuussa 1992 alus sai nimen " Isle of Innisfree ".	Solo exhibitions explore ideas of absence , loss , memorialization and ritual , including the 2015 exhibition `` The Work of Mourning '' , Art Gallery of Mississauga , Mississauga , ON and `` Deaths/Memorials/Births '' , presented in 2013 at the Centre for Print and Media Arts ,  <word>Hamilton</word> , ON .	F
Junan kummassakin päässä oli  <word>teli</word> t joiden akselivälit olivat 4 150 mm . Telien välinen etäisyys oli 18 500 mm . Junassa oli Knorrin paineilmajarrut . Pyörät olivat taotut ja niiden sisäpuolille oli muotoiltu jarrurummut .	A `` mobile substation '' is a substation on wheels , containing a transformer , breakers and buswork mounted on a self-contained semi-trailer , meant to be pulled by a  <word>truck</word> . They are designed to be compact for travel on public roads , and are used for temporary backup in times of natural disaster or war .	F
Pohjoisesta etelään lueteltuna ne ovat Steeping , Witham , Welland , Nene sekä Great Ouse . Alueelle ovat tyypillisiä laajat hiekkasärkät , joiden takia  <word>Bostonin</word> ja King ’ s Lynn in satamakaupunkeihin on jouduttu ruoppaamaan väylät laivoja varten . Muita ympäröiviä asutuskeskuksia ovat Spalding ja Wisbech sekä lahden suulla sijaitsevat Skegness ja Hunstanton .	He also performed arrangements with Gary Burton and Phil Wilson . Yoshino formed the group Flesh & Blood ( a.k.a . `` Dutch Baker '' ) and played in the Boston rock scene at the same time as Aerosmith and  <word>Boston</word> .	F
Suomalais - ugrilaisten kielten alkukodin sijainti on kiistanalainen , mutta varmuudella ainakin kantasuomalaisen kielimuodon puhujat olivat kiinteästi merten piirissä ja myös liikkuivat merillä . Itämerensuomalaiset kehittyivät Itämeren piirissä , ja tunsivat myös varhain Vienanmeren . Saamelaiset ovat olleet yhteydessä  <word>Jäämereen</word> ja Norjanmereen .	CeV-01B was first isolated from coastal  <word>Norwegian</word> waters in 1998 . It is an icosahedral double stranded DNA virus with a genome size of 474kb . CeV-01B belongs to a subclade of the `` Megaviridae `` family .	F
Pietarsaaressa on järjestetty vuotuisia  <word>markkinoita</word> kaupungin perustamisvuodesta 1652 lähtien . 1800 - luvulla Pietarsaaressa oli kaksi virallista markkinapäivää , talvimarkkinat tammikuun puolivälissä , ja syysmarkkinat lokakuun ensimmäisellä viikolla . 1800 - luvun jälkipuoliskolla markkinoita ei järjestetty lainkaan . Uudet viralliset markkinapäivät otettiin käyttöön 1920 - luvulla .	Market intelligence is the information relevant to a company 's  <word>market</word> - trends , competitor and customer ( existing , lost and targeted ) monitoring , gathered and analyzed specifically for the purpose of accurate and confident decision-making in determining strategy in areas such as market opportunity , market penetration strategy , and market development .	F
Sillä ei itsessään ole äännearvoa , vaan se on pelkästään ortografinen merkki . Sitä käytetään erottamaan eräät konsonanttiin päättyvät  <word>prefiksi</word> t varsinaisesta sanavartalosta , joka alkaa iotoituneella vokaalilla . Sen vuoksi se esiintyy usein vokaalien " я ", " е ", " ё " ja " ю " edellä , jotka äännetään kuten " ja ", " je ", " jo " ja " ju " suomessa .	There are several methods to specify this , either—most common , together with infix notation —explicitly using parentheses , and relying on precedence rules , or using a  <word>prefix</word> or postfix notation , which uniquely fix the order of execution by themselves .	F
Hän säilyttää hangaarissa myös ajoneuvokokoelmaansa , johon kuuluu useita antiikkisia ja klassisia ajoneuvoja , sekä ( kirjan "  <word>Lohikäärme</word> " jälkeen ) Messerschmitt Me 262 - lentokone , kuin myös ( kirjan " Aavejuna " jälkeen ) " Manhattan Limited " - pikajunan Pullman - ravintolavaunu .	Some legendary creatures have their origin in traditional mythology and were believed to be real creatures , for example  <word>dragon</word> s , griffin s , and unicorn s. Others were based on real encounters , originating in garbled accounts of travelers ' tales , such as the Vegetable Lamb of Tartary , which supposedly grew tethered to the earth .	F
Atomiorbitaali on kvanttimekaanisessa  <word>atomi</word> mallissa ratkaisu elektroni n aaltoyhtälölle . Se selittää atomin ydintä kiertävien elektroni en todennäköiset radat , vaikka tarkkaa tietoa niiden sijainnista ei Heisenbergin epätarkkuusperiaatteen johdosta pystytä saamaan .	These include the Zonbu , fit-PC , Linutop , and A9home . With the release of Intel  <word>ATOM</word> CPU , AOpen also made Nettop systems : the uBox series with model LE200 and LE210 . The uBox series equips a dual core Intel Atom 270/330 processor , single channel DDR-II 533/667 memory , Intel 945GC+ICH7 chipset , three SATA connectors and 5.1 channel high definition audio output .	F
Akvavitix toteaa , että hänen on valmistettava lääke , jonka pääaine on harvinainen ja vaikeasti hankittava alppikukka . Asterix ja  <word>Obelix</word> matkaavat Helvetia an löytääkseen tuon kukan , ja Flunssavirus tekee kaikkensa , jotta nämä epäonnistuisivat .	<word>Astérix</word> and Obélix have to win the Olympic Games in order to help their lovesick friend Lovestorix marry Princess Irina . Brutus uses every trick in the book to have his own team win the game , and get rid of his father Julius Caesar in the process .	F
Venäjän – Japanin sodan alussa Alfthan nimitettiin 77 . tenginiläisen jalkaväkirykmentin komentajaksi Kutais iin , mistä hänet kuitenkin pian siirrettiin  <word>Tbilisi</word> n sotilaskuvernööriksi Georgia an ja Kaukasian rautateiden sotilasylivalvojaksi ja vuoden 1904 aikana edelleen Jelisavetpol in sotilaskuverööriksi .	In the round of eight , he won 11-0 over NCAA four-times champion from Ohio State Logan Stieber . In the quarterfinal , he rematched World and Olympic champion Vladimer Khinchegashvili of  <word>Georgia</word> and beat him by the score , 6-3 . In the semifinal Rashidov faced with his countryman from Krasnoyarsk , Opan Sat .	F
Theodore ajautui rikoksen tielle varhaisella iällä . Lapsena hänen rikoksiinsa kuuluivat muun muassa eläinrääkkäys ja  <word>ilkivalta</word> . Ollessaan neljännellä luokalla hänet lähetettiin nuorisovankila an yritettyään polttaa opettajansa talon . Tässä vankilassa hän sai ensikosketuksen fiktiiviseen , valkoista ylivaltaisuutta korostavaan Alliance For Purity - ryhmään ( suomennettu ” Puhtauden liitoksi ”).	They can be installed with a standard flat-blade screwdriver , but can not be easily removed using standard tools . One-way screws are commonly used in commercial restroom fixtures and on vehicle registration plate s , to prevent vandals from  <word>tampering</word> with them .	F
Sodan jälkeen hän oli siirtynyt Yhdysvaltoihin , mutta pysyi vuodet 1945 – 1957 sivussa natsimenneisyytensä vuoksi . Viisikymmentäluvun lopulla avaruuskilpa oli täydessä käynnissä ja Yhdysvaltain Vanguard - raketit olivat epäonnistuneet . Yhdysvaltain hallitus päätti tällöin pyytää avuksi von Braunia , joka alkoi suunnitella Saturn -  <word>raketteja</word> .	Vanguard TV-5 , also called Vanguard Test Vehicle-Five , was a failed flight of the American  <word>Vanguard</word> rocket following the successful launch of Vanguard 1 on Vanguard TV-4 . Vanguard TV-5 launched on 29 April 1958 at 02:53:00 UTC , from Launch Complex 18A at the Cape Canaveral Air Force Station .	F
Boethoksen sanotaan kieltäneen yleisen stoalaisen näkemyksen siitä , että kosmos on elävä olento . Hänen mukaansa koko kaikkeus ei ollut jumalallinen , vaan jumalallista oli ainoastaan  <word>eetteri</word> tai kiintotähtien kehä . Boethoksen mukaan maailma oli ikuinen , ja hän hylkäsi näin myös stoalaisen opin " ekpyrosiksesta " eli maailmanpalosta .	<word>Sufi</word> Rishis were certainly aware of yogic practices , as evidenced by the poet Shams Faqir 's praise of Lal Ded : `` Lalla achieved the fusion of her vital air and ether , and thus realized God . ''	F
Miesten kaksinpelin voitti Roger Federer , joka saavutti viidennen mestaruutensa Australian avoimissa ja yhteensä 18 : nnen Grand Slam - turnausvoittonsa . Hän voitti loppuottelussa Rafael Nadal in . Naisten kaksinpelissä Serena Williams voitti finaalissa siskonsa  <word>Venuksen</word> .	Goeppert-Mayer is a crater on the planet  <word>Venus</word> . It is in diameter and lies above an escarpment at the edge of a ridge belt in Southern Ishtar Terra .	F
Se oli osa sotaa , jota käytiin Irlannin alueella sen jälkeen , kun Englannin mainio vallankumous oli johtanut katolisen Jaakko II : n syrjäyttämiseen . Taistelu päättyi Vilhelm Oranialaisen voittoon . Vaikka taistelu ei vielä päättänytkään sotaa , se on saanut valtavan symboliarvon Irlannin  <word>protestanttien</word> keskuudessa . Varsinkin Oranialaisveljeskunta on pitänyt sen muistoa yllä .	In those few cases where the more extreme Anglo-Catholics defied church rulings on such matters as the use of incense , Chavasse , said `` The Times '' , `` manfully stood his ground , speaking his mind as freely about them as he did about the fanatical  <word>Orange</word> orators at the other end of the scale . ''	F
LRO : n tehtävänä on etsiä tulevien miehitettyjen lentojen turvallisia laskeutumispaikkoja , kartoittaa Kuun resursseja ( esimerkiksi tutkia napa - alueilta mahdollisesti löytyviä vesijään esiintymiä ja napojen valaistusolosuhteita ) sekä tutkia Kuun kiertoradan avaruussäteilyn ominaisuuksia . Mahdollinen lennon toiminta - ajan pidennys aina viiteen vuoteen asti voisi käyttää luotainta esimerkiksi tulevien Kuun pinnalle pehmeästi laskeutuvien luotainten (  <word>laskeutumisluotain</word> ten , kuten esimerkiksi kuukulkijan ) tietoliikenteen linkkiasemana .	Phoenix was a lander adapted from the canceled Mars Surveyor mission . Phoenix was  <word>launched</word> on August 4 , 2007 , and landed in the icy northern polar region of the planet on May 25 , 2008 .	F
Kappaleen sävellaji on G - duuri , mutta ensimmäiset neljä tahtia seuraavat E -  <word>dominanttiseptimisointu</word> un ( E7 ) kuuluvia nuotteja , seuraavat neljä A7 : ään , ja seuraavat neljä D7 : ään . Tämä rakenne tuo monipuolisuutta sointukulun päällä improvisoivalle muusikolle , mutta laulajalle tiettyjen pääsävellajiin kuulumattomien sävelten , kuten C ♯: n tai G ♯: n , löytäminen voi osoittautua haasteelliseksi .	Most  <word>chord</word> progressions use only three chords : I or i , IV or iv , and V or V , though ii , III , VI , or ♭VII chords may feature in some songs .	F
Kyniskos johtaa tästä sen päätelmän , ettei Zeuksella ja muilla jumalilla ole tällöin mitään määräysvaltaa ihmisten tekemisiin , ja tällöin ihmisten uhrit ja rukouksetkin ovat aivan turhia . Zeus myöntää sen ; hän sanookin uhrien olevan vain kunnianosoituksia jumalille , koska he ovat  <word>ihmisiä</word> ylempiä .	The most general religious action is prayer . It can be done quietly by a person all alone , but people can also pray in groups using songs .  <word>Sacrifice</word> is also a widely spread religious action . Prayer and sacrifice often form the basis of other , more complicated religious actions like pilgrimage , procession s , or consulting an oracle .	F
Kaikissa näissä ATP hajoaa ADP : ksi . Kaikissa näissä on ulkokalvolla samantyyppinen rengasmainen osa . Tyypin IV pilus on  <word>konjugaatio</word> elin . Tyypin II eritysjärjestelmä ssä on kuuden tyyppisiä proteiineja , muun muassa ulommassa solukalvossa GspD . Siinä on myös flagellan tynkää muistuttava " mäntä " kiinni GspF - yksikössä .	By definition this condition is preserved under  <word>conjugation</word> by `` G '' . Since `` G '' is connected it leaves the two components with `` x '' > 0 and `` x '' < 0 invariant . The second condition is that	F
Pohjamiina perustuu suunnattuun räjähdysvaikutukseen kuten  <word>ontelokranaatti</word> . Pohjamiina , viralliselta lyhenteeltään Suomessa POM 87 ja POM 87 94 , on pioneerijoukkojen erikoismiina . Sen räjähdysaineen massa on 4 kg ja teräksenläpäisykyky n . 8 cm .	A concern with marginalised aspects of women 's lives runs throughout her writing . The novel `` The Western Horizon '' was serialised in ``  <word>HEAT</word> `` magazine from 1996 to 2000 and is now available online .	F
Shenzhenin  <word>metro</word> on metro järjestelmä Shenzhen issä , Kiina ssa . Metron ensimmäinen osa avattiin joulukuussa 2004 , järjestelmän ollen seitsemäs manner - Kiinan metrojärjestelmä Peking in , Tianjin in , Shanghai n , Kanton in , Dalian in ja Wuhan in jälkeen . Metrojärjestelmä koostuu viidestä linjasta ja 137 asemasta .	Just off Hengshan Road near the Hengshan Road  <word>Metro</word> station , on Gao'an Road , are some of the few remaining manhole entrances mark `` CMF '' ( Conseil Municipal Français ) . The man hole covers have been replaced , but the metal structures around the outside are original .	F
Raja välttämättömän ja ei - välttämättömän aminohapon välillä voi olla epäselvä , koska elimistö voi valmistaa  <word>aminohappoja</word> toisista aminohapoista . Rikki pitoisia aminohappoja metioniini a ja homokysteiini ä voidaan valmistaa toisistaan mutta ei yksinkertaisemmista aineista . Samoin kysteiini ä voidaan valmistaa homokysteiinistä , mutta ei yksinkertaisemmista aineista .	The hydrogen bonds involve the pyridine -N and backbone -NH of  <word>Met</word> -318 , the amino pyrimidine and side chain hydroxyl of Thr -315 , the amide-NH and side chain carboxyl ate of Glu -286 , the carbonyl and backbone-NH of Asp -381 , the protonated methyl piperazine with the backbone-carbonyl atoms of Ile -360 and His -361 .	F
NoScript on avoimen lähdekoodin lisäosa  <word>Mozilla</word> - pohjaisille selaimille , joka estää muun muassa JavaScript , Java , Flash , Silverlight sekä muita liitännäisiä toimimasta verkkosivuilla , ellei niitä ole asetettu sallituiksi (" whitelist ").	Gaia Online currently offers a number of  <word>Flash</word> games , and users can win different items or gold from these games . These games constitute 10 % to 15 % of total site activity .	F
Simpeleen vaakuna on saanut aiheensa kunnan kehityksestä . Siinä yhdistyvät maatalouspitäjän tunnuksina käytetyt apilat , kun taas hammasratas viittaa kunnan teollistumiseen . Vaakunan värit ( punainen ja hopea ) kertovat Simpeleen sijainnista  <word>Karjalan</word> historiallisessa maakunnassa .	However , a conceptual distinction was sometimes made between Sweden and Finland already before 1809 : for example , in certain sixteenth century documents , Gustav Vasa occasionally uses the phrases `` the cities of Sweden and Finland '' and `` the cities of Finland '' and `` the cities of Sweden '' , thus implying that the two entities are not identical . In this context , however , `` Finland '' usually referred to the  <word>provinces</word> of Finland Proper and Satakunta , not to Tavastia or Karelia .	F
Perjantai 13 . päivä on yleisen taikausko isen käsityksen mukaan epäonnen päivä . Se on ilmeisesti lähtöisin kahdesta erillisestä taikauskoisesta käsityksestä : perjantai on huonon onnen päivä ja  <word>13</word> huonon onnen luku . Jossain vaiheessa nämä kaksi näkemystä ovat sulautuneet yhteen .	The exclusive , limited-edition CD was only available for purchase at tour dates for their final tour The End Tour . The first half of the album is leftover tracks from the ``  <word>13</word> `` sessions , and the second half is live tracks recorded on tour between 2013 and 2014 .	F
tietojen mukaan se on vuoden 2015 syyskuun loppuun mennessä annettu hieman yli tuhannelle henkilölle . Vuodesta 2015 lähtien Michellen nimipäivä on suomen ­ ruotsalaisen kalenterin mukaan 29 . syyskuuta , joka vanhastaan on myös  <word>Mikael</word> in nimipäivä .	The People 's Party involved itself in solving the dynastic crisis after Ferdinand 's death in July 1927 , again approaching Carol to replace the child-king  <word>Michael</word> and Prince Nicholas ' regency .	F
Tetrarch I CS – Muutamiin Tetrarcheihin asennettiin 76 , 2 mm haupitsi tulitukiroolia varten . Tetrarch DD – Yksi Tetrarch muunnettiin merikelpoiseksi kesäkuussa 1941 . Tetrarchilla tehdyt testit Brentin tekojärvellä osoittautuivat menestykseksi , ja teknologiaa hyödynnettiin  <word>Valentine</word> - ja Sherman - tankeissa .	Vickers ' original intention may have been to use parts of their Valentine  <word>infantry</word> tank where possible , but this did not survive the production choices of the other manufacturers , nor was the running gear of the far lighter Valentine compatible with the needs of such heavy armour .	F
Vaajakoski - Jyskään kuuluvat Sulunperä n , Jyskä n , Väinölän , Haapaniemen , Vaajakosken , Kaunisharju n , Tölskä n , Kanavuoren , Hupelin , Laajarannan , Oravasaaren ,  <word>Pohjola</word> , Pitkäjärven , Leppälahden ja Mehtovuoren kaupunginosat .	After losing a singing contest , he pledges his sister Aino to Väinämöinen , but she drowns herself rather than marry him . Joukahainen , still envious of Väinämöinen , then shoots the stag of his rival from under him , plunging him into the waters of  <word>Pohjola</word> .	F
Douglas Francis Robinson ( 12 . elokuuta 1864  <word>Plymouth</word> , Montserrat – 19 . tammikuuta 1937 Dalston ) oli brittiläinen kriketinpelaaja ja olympiamitalisti . Hän kilpaili vuoden 1900 kesäolympialaisissa Pariisi ssa ja kuului siellä lajissa hopeaa saaneeseen ranska laiseen joukkueeseen .	They were wed at Trinity Episcopal Parish Church in Seattle on November 6 , 1909 . Edith Florence Chamberlain Wood is a descendant of John Howland who was among the 102 passengers arriving at  <word>Plymouth</word> aboard the Mayflower in 1620 . Cyril Percy and his bride resided for one year in Susitna , Alaska where Cyril was an early day official for the Northern Commercial Company .	F
Steve iVander on suomalainen  <word>rap</word> - duo , jonka muodostavat Pyhimys ja Huge L . Duon debyyttialbumi " Olen musta " julkaistiin 10 . toukokuuta 2013 Monsp Records in kautta . Albumin kappale " Poppers " julkaistiin digisinglenä , ja kappaleesta " Raha ei tekeytymällä lopu " on julkaistu musiikkivideo .	Jani Sutelainen ( born 24 June 1985 ) , professionally known as Aste ( in English `` Degree '' ) and previously as Asteriks , is a Finnish rapper who has labeled his music as `` crime-pop '' . He has released six solo studio albums and appeared as a featured guest on songs by such artists as  <word>Pyhimys</word> and Antti Tuisku .	F
Ivan Hlinka ( 26 . tammikuuta 1950  <word>Most</word> , Tšekkoslovakia – 16 . elokuuta 2004 Karlovy Vary , Tšekki ) oli tšekkiläinen jääkiekko ilija ja valmentaja . Häntä pidetään yhtenä kaikkien aikojen parhaista tšekkiläiskiekkoilijoista ja hänet on valittu IIHF : n Hall of Fameen vuonna 2002 .	Zaječická hořká ( bitter water from Zajecice , administrative part of  <word>village</word> Bečov , near Most Northern Bohemia ) ( German : `` Saidschitzer Bitterwasser '' ) is strongly mineralized natural bitter water . Known since the 16th century for its purgative and gentle laxative effects .	F
Se on vaikutusmekanismiltaan histamiini H1 - reseptorin sekä asetyylikoliini a vastaanottavan muskariinireseptori n antagonisti , eli se estää kyseisiä välittäjäaineita – histamiinia ja asetyylikoliinia – kiinnittymästä niille tarkoitettuihin  <word>reseptoreihin</word> , jolloin niiden välittämät viestit etenevät normaalitilaa heikommin ja hermoston toiminta lamaantuu tältä osin .	Cyamemazine differs from other phenothiazine neuroleptics in that aside from the usual profile of dopamine , α-adrenergic , H , and mACh receptor  <word>antagonism</word> , it additionally produces potent blockade of several serotonin receptor s , including 5-HT , 5-HT , and 5-HT .	F
Lopulta hän huomasi , että hän oli unohtanut ottaa viskiä mukaansa . Takapenkillä oli kuitenkin oluttölkkejä . Kun kuljettaja pysähtyi bensa - asemalla , hän tankattuaan huomasi , että Hank Williams oli kuollut . Hän oli vain 29 - vuotias . Hänet haudattiin  <word>Montgomery</word> yn , mistä hänen uransa alkoikin .	The protests directed by James Bevel in  <word>cities</word> such as Birmingham and Montgomery provoked a violent backlash by police and the local Ku Klux Klan throughout the summer of 1963 , which was captured on television and broadcast throughout the nation and the world .	F
<word>Nautinta</word> (, ) tarkoittaa pitkän ajan keskeytymättä jatkunutta esineen hallinta a muiden havaittavissa olevalla tavalla . Nautinta vahvistaa haltijan oikeusasema a esineeseen , kuten esimerkiksi kiinteistö ön , nähden . Kauan jatkunut nautinta saattaa perustaa omistusoikeuden , rajoitetun esineoikeuden tai jonkin käyttöoikeuden .	Quiet title is used to refer to the new owner 's peaceable possession . Property title , or ownership , also includes  <word>possession</word> , but is a greater property right than the latter . Therefore , peaceable possession may also refer to a tenant 's , or lessee 's , warranty of Quiet enjoyment , or require such for a quiet title action .	F
Akseliväli oli 2 750 millimetriä .  <word>Auton</word> etuosassa oli tilavuudeltaan 361 - litrainen tavaratila , jossa olivat myös auton polttoainetankki ja kaksi akkua . Varapyörä oli tavaratilan alla erillisessä tilassa , johon pääsi käsiksi avaamalla luukun jonka aukaisukahva sijaitsi tavaratilan puolella .	Racing resumed on lap 146 with Vickers leading Kyle Busch , Earnhardt , Yeley and Stewart as daylight began to fade . Mears was afflicted with an alternator issue on lap 149 , and switched to a back-up  <word>battery</word> . A flat tire slowed Earnhardt on lap 154 ; he pitted for new tires two laps later .	F
